Name; x; y; orientation; info; TimeEntry; TimeExit
-68244;-38.56071;61.09561;189.84530;Obstacle;0;-1
-68258;-27.49073;54.13645;352.69380;Obstacle;0;-1
-68272;68.69149;21.35810;290.25830;Obstacle;0;-1
-68286;40.63489;4.04720;8.78162;Obstacle;0;-1
-68300;54.74783;-13.70935;309.10850;Obstacle;0;-1
-68314;56.76032;-8.25471;31.12416;Obstacle;0;-1
-68328;29.92150;10.14573;278.24390;Obstacle;0;-1
-68342;27.66784;1.47773;219.32240;Obstacle;0;-1
-68356;73.18764;-6.22288;151.26320;Obstacle;0;-1
-68370;54.01337;-8.62299;74.36066;Obstacle;0;-1
-68384;54.65910;-24.29399;256.96180;Obstacle;0;-1
-68398;52.43874;3.31097;141.38210;Obstacle;0;-1
-68412;56.09933;10.75584;272.61080;Obstacle;0;-1
-68426;33.86241;19.37392;313.81810;Obstacle;0;-1
-68440;27.97260;-10.45138;80.27666;Obstacle;0;-1
-68454;42.89808;-17.31071;348.47560;Obstacle;0;-1
-68468;54.44137;15.55281;295.40880;Obstacle;0;-1
-68482;46.39649;16.66242;187.03860;Obstacle;0;-1
-68496;46.22136;-20.81351;110.62480;Obstacle;0;-1
-68510;32.65014;-3.52059;48.48133;Obstacle;0;-1
-68524;35.81300;21.40847;50.63919;Obstacle;0;-1
-68538;74.05679;12.13096;293.47360;Obstacle;0;-1
-68552;57.17139;2.48306;140.16020;Obstacle;0;-1
-68566;55.08480;13.82545;344.09560;Obstacle;0;-1
-68580;27.46971;-0.05183;176.67190;Obstacle;0;-1
-68594;30.17082;-16.95552;28.96663;Obstacle;0;-1
-68608;38.43535;1.25715;76.44896;Obstacle;0;-1
-68622;61.92731;-6.62763;290.44020;Obstacle;0;-1
-68636;68.82942;-16.67326;157.88550;Obstacle;0;-1
-68650;54.41550;15.73284;55.06124;Obstacle;0;-1
-68664;72.06674;-0.41175;114.27010;Obstacle;0;-1
-68678;58.65311;-10.93455;337.84090;Obstacle;0;-1
-68692;57.28037;-0.64560;130.95230;Obstacle;0;-1
-68706;27.72552;-2.51719;81.90015;Obstacle;0;-1
-68720;43.36238;20.01112;357.98540;Obstacle;0;-1
-68734;41.29885;3.02758;9.88707;Obstacle;0;-1
-68748;72.52941;8.24854;111.53260;Obstacle;0;-1
-68762;53.87336;-4.21483;4.51859;Obstacle;0;-1
-68776;46.66311;-23.59419;323.50570;Obstacle;0;-1
-68790;66.33667;-6.58286;335.76830;Obstacle;0;-1
-68804;54.41161;9.67061;89.15002;Obstacle;0;-1
-68818;68.15691;21.37446;79.88558;Obstacle;0;-1
-68832;57.81973;-2.47749;105.44900;Obstacle;0;-1
-68846;49.65488;20.17368;183.21000;Obstacle;0;-1
-68860;68.67345;-8.15744;353.91060;Obstacle;0;-1
-68874;55.35679;-18.23808;346.12250;Obstacle;0;-1
-68888;49.43615;-24.66756;242.19880;Obstacle;0;-1
-68902;67.03937;12.11433;81.26646;Obstacle;0;-1
-68916;40.15788;-18.14054;273.24420;Obstacle;0;-1
-68930;69.24730;4.57712;5.84415;Obstacle;0;-1
Seed;1.00000;1.00000;1.00000;Seed;0;-1
Fruit_left_close;-2.00000;9.00000;160.00000;Position;0;-1
Fruit_center_close;0.00000;9.50000;0.00000;Position;0;-1
Fruit_right_close;2.00000;9.00000;-160.00000;Position;0;-1
Fruit_left_middle;-4.00000;12.00000;0.00000;Position;0;-1
Fruit_center_middle;0.00000;13.00000;0.00000;Position;0;-1
Fruit_right_middle;4.00000;12.00000;0.00000;Position;0;-1
Fruit_left_far;-6.00000;15.00000;0.00000;Position;0;-1
Fruit_center_far;0.00000;16.50000;0.00000;Position;0;-1
Fruit_right_far;6.00000;15.00000;0.00000;Position;0;-1
GivenTarget;0.00000;0.00000;0.00000;StartSetting;0;-1
RandomThree;0.00000;0.00000;0.00000;StartSetting;0;-1
-68944;1.97719;-54.72137;257.47580;Obstacle;0;-1
-68958;-20.71919;-31.86771;87.51897;Obstacle;0;-1
-68972;-2.80567;-64.11398;61.62750;Obstacle;0;-1
-68986;1.99771;-33.09717;194.00300;Obstacle;0;-1
-69000;-16.86192;-68.87521;242.48830;Obstacle;0;-1
-69014;14.34590;-28.80265;66.39522;Obstacle;0;-1
-69028;-8.20092;-37.19749;50.00414;Obstacle;0;-1
-69042;4.20033;-44.75844;192.40580;Obstacle;0;-1
-69056;-10.49552;-31.68534;105.29420;Obstacle;0;-1
-69070;14.83628;-49.55354;125.53650;Obstacle;0;-1
-69084;-13.53449;-25.84877;134.37360;Obstacle;0;-1
-69098;10.31332;-49.36140;312.01970;Obstacle;0;-1
-69112;-12.99124;-26.64693;309.76820;Obstacle;0;-1
-69126;18.84166;-74.39241;190.38230;Obstacle;0;-1
-69140;-12.34720;-60.03958;51.02540;Obstacle;0;-1
-69154;18.99468;-41.68911;234.58090;Obstacle;0;-1
-69168;2.43327;-57.13583;86.97424;Obstacle;0;-1
-69182;-7.31520;-68.46513;217.49160;Obstacle;0;-1
-69196;8.06350;-71.79906;53.08366;Obstacle;0;-1
-69210;12.75775;-62.47139;301.14510;Obstacle;0;-1
-69224;0.86652;-59.21928;93.75237;Obstacle;0;-1
-69238;21.80779;-57.57320;216.86990;Obstacle;0;-1
-69252;6.05061;-53.80694;229.68210;Obstacle;0;-1
-69266;-14.42367;-27.03764;69.04396;Obstacle;0;-1
-69280;8.60292;-66.80058;281.01870;Obstacle;0;-1
-69294;-15.60924;-48.47066;53.35051;Obstacle;0;-1
-69308;24.59121;-54.65480;22.14232;Obstacle;0;-1
-69322;8.63182;-54.68843;1.57832;Obstacle;0;-1
-69336;17.36422;-37.13388;274.99400;Obstacle;0;-1
-69350;13.56680;-65.15793;154.28800;Obstacle;0;-1
-69364;-17.39544;-50.78427;147.99120;Obstacle;0;-1
-69378;-18.37536;-57.61877;231.82270;Obstacle;0;-1
-69392;17.81365;-47.86031;170.11990;Obstacle;0;-1
-69406;15.57073;-50.50847;259.63530;Obstacle;0;-1
-69420;-14.53107;-50.99165;258.24540;Obstacle;0;-1
-69434;-6.54610;-41.66479;5.18424;Obstacle;0;-1
-69448;15.67296;-74.42668;263.41630;Obstacle;0;-1
-69462;-11.31816;-63.69998;132.14450;Obstacle;0;-1
-69476;14.03753;-67.07773;67.49819;Obstacle;0;-1
-69490;-4.61716;-27.01203;80.78705;Obstacle;0;-1
-69504;8.70727;-48.87482;191.80060;Obstacle;0;-1
-69518;10.28076;-36.45833;98.80657;Obstacle;0;-1
-69532;24.39859;-64.20686;105.22700;Obstacle;0;-1
-69546;-22.02895;-52.58306;75.43629;Obstacle;0;-1
-69560;-1.37942;-53.94781;74.20699;Obstacle;0;-1
-69574;-5.09411;-33.68892;338.18070;Obstacle;0;-1
-69588;-24.69938;-71.08873;167.88950;Obstacle;0;-1
-69602;20.46951;-55.38761;220.75780;Obstacle;0;-1
-69616;-45.17094;-63.55966;23.96425;Obstacle;0;-1
-69630;-58.99142;-59.70663;27.97023;Obstacle;0;-1
-69644;-29.60473;-39.37154;41.50624;Obstacle;0;-1
-69658;-47.37843;-26.49441;65.65314;Obstacle;0;-1
-69672;-35.26183;-32.23660;271.94980;Obstacle;0;-1
-69686;-63.42758;-62.78485;315.70790;Obstacle;0;-1
-69700;-58.94591;-51.58493;291.23870;Obstacle;0;-1
-69714;-45.10542;-70.19501;195.23790;Obstacle;0;-1
-69728;-52.47794;-52.00031;195.90410;Obstacle;0;-1
-69742;-30.29075;-52.04691;49.74738;Obstacle;0;-1
-69756;-62.57915;-60.61430;231.74930;Obstacle;0;-1
-69770;-40.05504;-52.41905;296.25470;Obstacle;0;-1
-69784;-69.46411;-50.58076;304.16940;Obstacle;0;-1
-69798;-39.07399;-27.45280;47.07774;Obstacle;0;-1
-69812;-70.91579;-64.34513;139.40220;Obstacle;0;-1
-69826;-39.45918;-28.44810;68.86479;Obstacle;0;-1
-69840;-56.41618;-38.23499;124.16340;Obstacle;0;-1
-69854;-70.82774;-38.01281;62.10399;Obstacle;0;-1
-69868;-72.66060;-73.22334;269.93880;Obstacle;0;-1
-69882;-54.60003;-69.31672;34.28162;Obstacle;0;-1
-69896;-47.86852;-26.90158;50.95231;Obstacle;0;-1
-69910;-31.48157;-31.07566;29.77151;Obstacle;0;-1
-69924;-54.68908;-49.27624;163.87140;Obstacle;0;-1
-69938;-37.59624;-41.88107;14.26732;Obstacle;0;-1
-69952;-59.42479;-66.71638;164.45180;Obstacle;0;-1
-69966;-39.24039;-34.79291;25.25625;Obstacle;0;-1
-69980;-31.78899;-70.96162;144.33760;Obstacle;0;-1
-69994;-31.74073;-38.39886;208.27160;Obstacle;0;-1
-70008;-52.98757;-72.51791;81.53628;Obstacle;0;-1
-70022;-28.00724;-71.70049;225.41030;Obstacle;0;-1
-70036;-56.78856;-43.69335;349.34530;Obstacle;0;-1
-70050;-27.54409;-57.86204;37.61824;Obstacle;0;-1
-70064;-46.60197;-71.18813;230.72480;Obstacle;0;-1
-70078;-52.95708;-59.78170;295.42000;Obstacle;0;-1
-70092;-28.55384;-69.10867;199.32270;Obstacle;0;-1
-70106;-69.74667;-39.49818;255.36480;Obstacle;0;-1
-70120;-46.85453;-49.65697;317.60500;Obstacle;0;-1
-70134;-60.71290;-36.14674;239.58830;Obstacle;0;-1
-70148;-48.26117;-73.48970;154.97000;Obstacle;0;-1
-70162;-50.18539;-47.13981;36.92833;Obstacle;0;-1
-70176;-65.73826;-64.19179;309.71250;Obstacle;0;-1
-70190;-51.55043;-35.86676;279.55010;Obstacle;0;-1
-70204;-55.27150;-50.65044;200.26600;Obstacle;0;-1
-70218;-63.28600;-29.70713;88.35158;Obstacle;0;-1
-70232;-60.03979;-49.09330;225.79480;Obstacle;0;-1
-70246;-36.12393;-41.38557;28.68245;Obstacle;0;-1
-70260;-25.22052;-59.08757;61.73307;Obstacle;0;-1
-70274;-36.15990;-48.70529;207.50340;Obstacle;0;-1
-70288;66.12671;-70.60524;251.16600;Obstacle;0;-1
-70302;41.70012;-57.09276;134.03550;Obstacle;0;-1
-70316;33.63888;-59.23147;337.57230;Obstacle;0;-1
-70330;55.34645;-57.51218;218.73150;Obstacle;0;-1
-70344;73.02104;-48.34505;56.21176;Obstacle;0;-1
-70358;34.91579;-54.08991;1.83307;Obstacle;0;-1
-70372;25.72373;-47.87134;30.72740;Obstacle;0;-1
-70386;53.10732;-67.76913;278.12360;Obstacle;0;-1
-70400;35.01015;-27.96564;59.05052;Obstacle;0;-1
-70414;41.89649;-51.95444;181.93820;Obstacle;0;-1
-70428;68.04482;-52.70266;212.82220;Obstacle;0;-1
-70442;41.70795;-43.25351;254.75550;Obstacle;0;-1
-70456;74.03595;-36.10139;20.19911;Obstacle;0;-1
-70470;41.74468;-45.92661;339.01430;Obstacle;0;-1
-70484;51.97392;-29.55875;175.36300;Obstacle;0;-1
-70498;27.37680;-74.15393;197.56410;Obstacle;0;-1
-70512;34.63741;-43.42426;134.94390;Obstacle;0;-1
-70526;25.76657;-74.88921;262.22510;Obstacle;0;-1
-70540;57.91019;-27.32425;116.40270;Obstacle;0;-1
-70554;54.81116;-27.73584;120.33890;Obstacle;0;-1
-70568;59.61567;-57.27644;72.87454;Obstacle;0;-1
-70582;33.02185;-64.47151;115.56350;Obstacle;0;-1
-70596;30.06334;-60.69768;259.56710;Obstacle;0;-1
-70610;52.08305;-59.52799;180.33440;Obstacle;0;-1
-70624;62.28473;-32.66306;191.17870;Obstacle;0;-1
-70638;44.95756;-42.78753;87.30260;Obstacle;0;-1
-70652;34.04483;-38.78842;70.68771;Obstacle;0;-1
-70666;44.51247;-53.08174;14.33117;Obstacle;0;-1
-70680;73.95334;-73.61510;107.06210;Obstacle;0;-1
-70694;28.99809;-50.23544;261.00140;Obstacle;0;-1
-70708;36.55085;-67.64880;242.28850;Obstacle;0;-1
-70722;35.33244;-64.69754;206.50930;Obstacle;0;-1
-70736;31.16297;-59.99883;161.12780;Obstacle;0;-1
-70750;47.57281;-59.74821;166.32310;Obstacle;0;-1
-70764;57.21713;-70.75822;219.30470;Obstacle;0;-1
-70778;46.68457;-52.35737;225.99170;Obstacle;0;-1
-70792;68.62513;-29.08928;273.99800;Obstacle;0;-1
-70806;28.07156;-51.50221;26.07372;Obstacle;0;-1
-70820;27.11174;-72.62830;268.95360;Obstacle;0;-1
-70834;30.77478;-66.56822;69.25231;Obstacle;0;-1
-70848;54.93357;-30.21628;19.19876;Obstacle;0;-1
-70862;60.76358;-68.97029;0.61371;Obstacle;0;-1
-70876;37.75689;-35.29594;35.83623;Obstacle;0;-1
-70890;27.19088;-31.81125;112.26390;Obstacle;0;-1
-70904;34.50615;-37.09771;171.72370;Obstacle;0;-1
-70918;47.60657;-40.53489;345.36720;Obstacle;0;-1
-70932;37.13630;-61.89805;193.62610;Obstacle;0;-1
-70946;57.25639;-43.88994;343.67360;Obstacle;0;-1
Trigger;5.00000;5.00000;983.00000;Trigger;981;-1
Trigger;6.00000;6.00000;1482.00000;Trigger;1480;-1
Trigger;4.00000;4.00000;3562.00000;Trigger;3558;-1
Trigger;2.00000;2.00000;4623.00000;Trigger;4621;-1
Fruit_right_close;2.00000;9.00000;200.00000;FruitTrigger;4621;-1
Trigger;5.00000;5.00000;6130.00000;Trigger;6126;-1
Trigger;6.00000;6.00000;8459.00000;Trigger;8456;-1
Trigger;4.00000;4.00000;11702.00000;Trigger;11700;-1
Trigger;2.00000;2.00000;12404.00000;Trigger;12400;-1
Fruit_left_close;-2.00000;9.00000;160.00000;FruitTrigger;12400;-1
Trigger;5.00000;5.00000;13911.00000;Trigger;13909;-1
Trigger;6.00000;6.00000;16403.00000;Trigger;16400;-1
Trigger;4.00000;4.00000;19662.00000;Trigger;19659;-1
Trigger;2.00000;2.00000;21082.00000;Trigger;21078;-1
Fruit_center_close;0.00000;9.50000;0.00000;FruitTrigger;21078;-1
Trigger;5.00000;5.00000;22587.00000;Trigger;22585;-1
Trigger;6.00000;6.00000;23107.00000;Trigger;23105;-1
Trigger;4.00000;4.00000;29188.00000;Trigger;29180;-1
Trigger;2.00000;2.00000;29863.00000;Trigger;29860;-1
Fruit_center_far;0.00000;16.50000;0.00000;FruitTrigger;29860;-1
Trigger;5.00000;5.00000;31369.00000;Trigger;31366;-1
Trigger;6.00000;6.00000;33222.00000;Trigger;33220;-1
Trigger;4.00000;4.00000;36544.00000;Trigger;36541;-1
Trigger;2.00000;2.00000;37305.00000;Trigger;37303;-1
Fruit_center_close;0.00000;9.50000;0.00000;FruitTrigger;37303;-1
Trigger;5.00000;5.00000;38810.00000;Trigger;38807;-1
Trigger;6.00000;6.00000;41071.00000;Trigger;41064;-1
Trigger;5.00000;5.00000;43569.00000;Trigger;43566;-1
Trigger;6.00000;6.00000;44085.00000;Trigger;44082;-1
Trigger;4.00000;4.00000;48503.00000;Trigger;48501;-1
Trigger;2.00000;2.00000;48724.00000;Trigger;48721;-1
Fruit_right_middle;4.00000;12.00000;0.00000;FruitTrigger;48721;-1
Trigger;5.00000;5.00000;50228.00000;Trigger;50225;-1
Trigger;6.00000;6.00000;51615.00000;Trigger;51611;-1
Trigger;4.00000;4.00000;54604.00000;Trigger;54601;-1
Trigger;2.00000;2.00000;55185.00000;Trigger;55182;-1
Fruit_left_close;-2.00000;9.00000;160.00000;FruitTrigger;55182;-1
Trigger;5.00000;5.00000;56689.00000;Trigger;56686;-1
Trigger;6.00000;6.00000;59143.00000;Trigger;59140;-1
Trigger;4.00000;4.00000;61783.00000;Trigger;61780;-1
Trigger;2.00000;2.00000;62423.00000;Trigger;62421;-1
Fruit_center_close;0.00000;9.50000;0.00000;FruitTrigger;62421;-1
Trigger;5.00000;5.00000;63929.00000;Trigger;63926;-1
Trigger;6.00000;6.00000;64876.00000;Trigger;64873;-1
Trigger;5.00000;5.00000;67379.00000;Trigger;67376;-1
Trigger;6.00000;6.00000;68110.00000;Trigger;68107;-1
Trigger;5.00000;5.00000;70610.00000;Trigger;70607;-1
Trigger;6.00000;6.00000;72962.00000;Trigger;72958;-1
Trigger;5.00000;5.00000;75463.00000;Trigger;75460;-1
